	BrMin	BrFactor_ADAPT	nChromoSi_AWSoM	PoyntingFluxPerBSi	LperpTimesSqrtBSi	StochasticExponent	rMinWaveReflection	realization	pfss	UseSurfaceWaveRefl
1002	8.970497556	1.526621782	1.841586E+18	646591.8686	280842.8667	0.219446255	1.06742568	0.090909091	2	2
1003	5.04093529	1.057250483	1.354409E+18	349038.1993	37669.6801	0.304969931	1.042811201	1	1	1
1004	7.31683374	1.093428784	4.574148E+18	819899.6082	128935.2491	0.33041739	1.091114666	0.727272727	2	1
1005	8.746157597	0.609227098	2.662489E+18	921970.6926	223393.3763	0.175051067	1.015729142	1	1	2
1006	6.083592707	1.82536371	2.254931E+18	453241.2633	80201.32968	0.239661035	1.114416716	0.545454545	2	2
1007	9.287084005	1.370442763	2.781439E+18	414232.6085	63841.94063	0.268056578	1.093423261	0.818181818	1	1
1008	5.355014153	0.909640298	4.469276E+18	518213.878	243598.4315	0.121123399	1.018038119	0.909090909	1	2
1009	9.650724862	2.222988737	4.280794E+18	381901.3959	39273.24884	0.337275721	1.164979949	0.727272727	2	1
1010	8.436895255	0.799141635	1.952353E+18	741833.1122	159322.1677	0.246395081	1.042165432	0.545454545	1	1
1011	5.767778178	1.745113501	3.569797E+18	685701.3272	268727.7793	0.183271472	1.140377678	1	2	2
1012	8.847289199	1.778811439	2.432003E+18	595590.7894	165695.0893	0.229004022	1.10726157	0.090909091	2	1
1013	6.490196775	0.562706836	3.083380E+18	826862.9456	55757.6279	0.172595924	1.011808127	0	1	2
1014	7.600009943	1.173468526	4.772316E+18	930485.8727	286287.9551	0.318105052	1.087204329	0.545454545	2	2
1015	5.266849825	2.391549529	7.454244E+17	499404.5252	142040.0622	0.141543142	1.182645185	0.454545455	2	1
1016	9.718733318	1.010698161	9.314998E+17	600567.6052	207666.3712	0.287265677	1.035898479	0.636363636	1	1
1017	6.109311185	1.606627151	1.646090E+18	304583.9461	100563.3267	0.191914328	1.060502274	0.181818182	1	2
1018	6.737719121	1.468036764	4.128813E+18	629656.0662	135040.2262	0.303297574	1.102592753	0.727272727	2	2
1019	7.845017541	0.846856908	3.717236E+18	325446.6569	174509.891	0.217258749	1.177990006	1	1	1
1020	9.476132034	1.286882404	2.286948E+18	805609.8728	253131.4749	0.177308259	1.126366904	0.363636364	2	1
1021	8.218414487	1.630724584	4.617735E+18	470656.0491	200697.7877	0.148082666	1.055796979	0	2	2
1022	5.869072005	0.684751942	2.997075E+17	901787.7737	90234.52744	0.332254437	1.150969649	0.818181818	1	2
1023	9.058477193	0.650795257	3.835442E+18	1016896.029	126955.6721	0.136521914	1.196753522	0.727272727	1	1
